8040,POUL,Poo-uli
6730,PRAW,Prairie Warbler
4402,PREM,Puerto Rican Emerald
3550,PRFA,Prairie Falcon
4552,PRFL,Puerto Rican Flycatcher
1969,PRHE,Pacific Reef Heron
3851,PRLC,Puerto Rican Lizard-Cuckoo
4171,PRNI,Puerto Rican Nightjar
5045,PROR,Puerto Rican Oriole
6370,PROW,Prothonotary Warbler
3828,PRPA,Puerto Rican Parrot
3122,PRPP,Puerto Rican Plain Pigeon
3734,PRSO,Puerto Rican Screech-Owl
6104,PRSP,Puerto Rican Spindalis
6102,PRTA,Puerto Rican Tanager
3912,PRTO,Puerto Rican Tody
6331,PRVI,Puerto Rican Vireo
4071,PRWO,Puerto Rican Woodpecker
4641,PSFL,Pacific-slope Flycatcher
3321,PSSH,Puerto Rican Sharp-shinned Hawk
5547,PSWS,Puget Sound White-crowned Sparrow
2301,PTSN,Pin-tailed Snipe
8131,PTWH,Pin-tailed Whydah
7542,PUAI,Puaiohi
6021,PUEB,Puerto Rican Bullfinch
5170,PUFI,Purple Finch
2180,PUGA,Purple Gallinule
6110,PUMA,Purple Martin
2350,PUSA,Purple Sandpiper
2181,PUSW,Purple Swamphen
7300,PYNU,Pygmy Nuthatch
5940,PYRR,Pyrrhuloxia
320,RAZO,Razorbill
5950,RBGR,Rose-breasted Grosbeak
540,RBGU,Ring-billed Gull
7421,RBLE,Red-billed Leiothrix
1300,RBME,Red-breasted Merganser
7280,RBNU,Red-breasted Nuthatch
3130,RBPI,Red-billed Pigeon
7622,RBRO,Rufous-backed Robin
4030,RBSA,Red-breasted Sapsucker
1130,RBTR,Red-billed Tropicbird
4090,RBWO,Red-bellied Woodpecker
5922,RCCA,Red-crested Cardinal
8050,RCCO,Red-cheeked Cordonbleu
7490,RCKI,Ruby-crowned Kinglet
3826,RCPA,Red-crowned Parrot
5800,RCSP,Rufous-crowned Sparrow
6921,RCWA,Rufous-capped Warbler
3950,RCWO,Red-cockaded Woodpecker
8090,REAV,Red Avadavat
5355,REBU,Reed Bunting
5210,RECR,Red Crossbill
1460,REDH,Redhead
7600,REDW,Redwing
1980,REEG,Reddish Egret
2340,REKN,Red Knot
2220,REPH,Red Phalarope
5321,RESI,Red Siskin
6240,REVI,Red-eyed Vireo
7642,RFBL,Red-flanked Bluetail
1160,RFBO,Red-footed Booby
1240,RFCO,Red-faced Cormorant
6900,RFWA,Red-faced Warbler
150,RHAU,Rhinoceros Auklet
4060,RHWO,Red-headed Woodpecker
3901,RIKI,Ringed Kingfisher
3470,RLHA,Rough-legged Hawk
410,RLKI,Red-legged Kittiwake
7623,RLTH,Red-legged Thrush
1500,RNDU,Ring-necked Duck
20,RNGR,Red-necked Grebe
2230,RNPH,Red-necked Phalarope
4021,RNSA,Red-naped Sapsucker
2422,RNST,Red-necked Stint
8519,ROAL,Royal Albatross
8508,ROCP,Rockhopper Penguin
1700,ROGO,Ross's Goose
610,ROGU,Ross's Gull
3431,ROHA,Roadside Hawk
2360,ROSA,Rock Sandpiper
1830,ROSP,Roseate Spoonbill
720,ROST,Roseate Tern
8810,ROWE,Rota White-eye
7150,ROWR,Rock Wren
8509,ROYP,Royal Penguin
650,ROYT,Royal Tern
2341,RRKN,Rufa Red Knot
4130,RSFL,Red-shafted Flicker
3390,RSHA,Red-shouldered Hawk
4411,RTBE,Rose-throated Becard
3370,RTHA,Red-tailed Hawk
4280,RTHU,Ruby-throated Hummingbird
110,RTLO,Red-throated Loon
6990,RTPI,Red-throated Pipit
9127,RTSO,Rufous-throated Solitaire
1131,RTTR,Red-tailed Tropicbird
5090,RUBL,Rusty Blackbird
5351,RUBU,Rustic Bunting
1670,RUDU,Ruddy Duck
8690,RUFA,Rufous Fantail
2600,RUFF,Ruff
4380,RUFH,Rufous-tailed Hummingbird
5581,RUFS,Rufous-collared Sparrow
3201,RUGD,Ruddy Ground-Dove
4330,RUHU,Rufous Hummingbird
3221,RUQD,Ruddy Quail-Dove
2830,RUTU,Ruddy Turnstone
7262,RVBU,Red-vented Bulbul
4980,RWBL,Red-winged Blackbird
7261,RWBU,Red-whiskered Bulbul
5790,RWSP,Rufous-winged Sparrow
2060,SACR,Sandhill Crane
5861,SAFI,Saffron Finch
9094,SAFL,Sad Flycatcher
620,SAGU,Sabine's Gull
5490,SALS,Saltmarsh Sparrow
2480,SAND,Sanderling
4570,SAPH,Say's Phoebe
8640,SAST,Samoan Starling
670,SATE,Sandwich Tern
7020,SATH,Sage Thrasher
5420,SAVS,Savannah Sparrow
3830,SBAN,Smooth-billed Ani
8546,SBBG,Southern Black-backed Gull
2310,SBDO,Short-billed Dowitcher
4510,SBFL,Sulphur-bellied Flycatcher
1695,SBGI,Snow X Blue Goose Intergrade
480,SBGU,Slaty-backed Gull
8110,SBMU,Scaly-breasted Munia
3686,SBOH,Spotted X Barred Owl Hybrid
5743,SBSP,Sagebrush Sparrow
5741,SCBS,San Clemente Bell's Sparrow
1729,SCGO,Small Canada Goose
1850,SCIB,Scarlet Ibis
5670,SCJU,Slate-colored Junco
251,SCMU,Scripps's Murrelet
5040,SCOR,Scott's Oriole
6080,SCTA,Scarlet Tanager
3670,SEOW,Short-eared Owl
2740,SEPL,Semipalmated Plover
2460,SESA,Semipalmated Sandpiper
5500,SESP,Seaside Sparrow
7240,SEWR,Sedge Wren
8525,SGPE,Southern Giant Petrel
823,SHAL,Shy Albatross
2380,SHAS,Sharp-tailed Sandpiper
4961,SHCO,Shiny Cowbird
8780,SHGD,Shy Ground Dove
4741,SHLA,Streaked Horned Lark
960,SHOS,Short-tailed Shearwater
9109,SHWR,Southern House Wren
7491,SIAC,Siberian Accentor
7641,SIRU,Siberian Rubythroat
6890,SLAR,Slate-throated Redstart
6227,SLSH,San Clemente Loggerhead Shrike
6643,SLWA,St. Lucia Warbler
5370,SMLO,Smith's Longspur
5340,SNBU,Snow Bunting
1970,SNEG,Snowy Egret
3300,SNKI,Snail Kite
3760,SNOW,Snowy Owl
8537,SNPE,Snow Petrel
3141,SNPI,Scaly-naped Pigeon
2780,SNPL,Snowy Plover
8543,SNSH,Snowy Sheathbill
8523,SOAL,Sooty Albatross
8526,SOFU,Southern Fulmar
2140,SORA,Sora
2560,SOSA,Solitary Sandpiper
950,SOSH,Sooty Shearwater
5810,SOSP,Song Sparrow
750,SOTE,Sooty Tern
6299,SOVI,Solitary Vireo
3151,SPDO,Spotted Dove
1580,SPEI,Spectacled Eider
5032,SPOO,Spot-breasted Oriole
2450,SPOS,Spoon-billed Sandpiper
3690,SPOW,Spotted Owl
7000,SPPI,Sprague's Pipit
2630,SPSA,Spotted Sandpiper
352,SPSK,South Polar Skua
5880,SPTO,Spotted Towhee
1703,SRGH,Snow X Ross's Goose Hybrid
3320,SSHA,Sharp-shinned Hawk
820,STAL,Short-tailed Albatross
1570,STEI,Steller's Eider
4430,STFL,Scissor-tailed Flycatcher
3440,STHA,Short-tailed Hawk
4780,STJA,Steller's Jay
3270,STKI,Swallow-tailed Kite
4553,STOF,Stolid Flycatcher
1003,STPE,Stejneger's Petrel
5051,STRO,Streak-backed Oriole
881,STRS,Streaked Shearwater
2330,STSA,Stilt Sandpiper
5499,STSP,Unidentified Sharp-tailed Sparrow
4231,STSW,Short-tailed Swift
9071,STTL,Streamertail
2820,SURF,Surfbird
1660,SUSC,Surf Scoter
6100,SUTA,Summer Tanager
6634,SUWA,Sutton's Warbler
4664,SWFL,Southwestern Willow Flycatcher
3420,SWHA,Swainson's Hawk
2302,SWSN,Swinhoe's Snipe
5840,SWSP,Swamp Sparrow
7580,SWTH,Swainson's Thrush
6380,SWWA,Swainson's Warbler
1711,TABG,Taiga Bean-Goose
4891,TACR,Tamaulipas Crow
7710,TAFL,Taiga Flycatcher
1004,TAPE,Tahiti Petrel
4451,TBKI,Thick-billed Kingbird
310,TBMU,Thick-billed Murre
3821,TBPA,Thick-billed Parrot
8530,TBPR,Thin-billed Prion
9130,TBVI,Thick-billed Vireo
6470,TEWA,Tennessee Warbler
431,THGU,Thayer's Gull
6686,THWH,Townsend's X Hermit Warbler Hybrid
8560,TIMO,Tinian Monarch
931,TOSH,Townsend's Shearwater
7540,TOSO,Townsend's Solitaire
6680,TOWA,Townsend's Warbler
5000,TRBL,Tricolored Blackbird
6140,TRES,Tree Swallow
4669,TRFL,Traill's Flycatcher
1990,TRHE,Tricolored Heron
4460,TRKI,Tropical Kingbird
7032,TRMO,Tropical Mockingbird
8120,TRMU,Tricolored Munia
6490,TRPA,Tropical Parula
922,TRSH,Tropical Shearwater
1071,TRSP,Tristram's Storm-Petrel
1810,TRUS,Trumpeter Swan
5001,TSBL,Tawny-shouldered Blackbird
1491,TUDU,Tufted Duck
120,TUPU,Tufted Puffin
7310,TUTI,Tufted Titmouse
3250,TUVU,Turkey Vulture
1719,TWFG,Tule White-fronted Goose
5677,UDEJ,Unidentified Dark-eyed Junco
4679,UNEM,Unidentified Empidonax
534,UNGU,Unidentified Gull
4409,UNHU,Unidentified Hummingbird
5276,UNRE,Unidentified Common/Hoary Redpoll
1401,UNTE,Unidentified Teal
2610,UPSA,Upland Sandpiper
5876,URST,Unidentified Rufous-sided Towhee
5740,USSP,Unspecified Sage Sparrow
6556,UYRW,Unknown Yellow-rumped Warbler
6000,VABU,Varied Bunting
4240,VASW,Vaux's Swift
7630,VATH,Varied Thrush
7341,VATI,Varied Tit
4391,VCHU,Violet-crowned Hummingbird
7560,VEER,Veery
4710,VEFL,Vermilion Flycatcher
7460,VERD,Verdin
5400,VESP,Vesper Sparrow
9166,VETR,Venezuelan Troupial
6150,VGSW,Violet-green Swallow
8506,VIPE,Victoria Penguin
2120,VIRA,Virginia Rail
6440,VIWA,Virginia's Warbler
811,WAAL,Wandering Albatross
8670,WAHO,Wattled Honeyeater
2590,WATA,Wandering Tattler
824,WAVA,Waved Albatross
6270,WAVI,Warbling Vireo
7270,WBNU,White-breasted Nuthatch
12,WCGR,Western/Clark's Grebe
8533,WCPE,White-chinned Petrel
3140,WCPI,White-crowned Pigeon
6020,WCSE,White-collared Seedeater
5540,WCSP,White-crowned Sparrow
9122,WCTH,White-chinned Thrush
7670,WEBL,Western Bluebird
4649,WEFL,Western Flycatcher
10,WEGR,Western Grebe
490,WEGU,Western Gull
4401,WEHU,White-eared Hummingbird
4470,WEKI,Western Kingbird
5011,WEME,Western Meadowlark
2470,WESA,Western Sandpiper
4810,WESJ,Western Scrub-Jay
3732,WESO,Western Screech-Owl
6101,WESP,Western Spindalis
6070,WETA,Western Tanager
9120,WETH,White-eyed Thrush
6310,WEVI,White-eyed Vireo
6390,WEWA,Worm-eating Warbler
4620,WEWP,Western Wood-Pewee
1870,WFIB,White-faced Ibis
1110,WFSP,White-faced Storm-Petrel
190,WHAU,Whiskered Auklet
2040,WHCR,Whooping Crane
1840,WHIB,White Ibis
2650,WHIM,Whimbrel
1431,WHIP,White-cheeked Pintail
781,WHIT,Whiskered Tern
1790,WHOS,Whooper Swan
3731,WHSO,Whiskered Screech-Owl
1101,WHSP,White-throated Storm-Petrel
1800,WHSW,Whistling Swan
793,WHTE,White Tern
6940,WHWA,White Wagtail
3990,WHWO,White-headed Woodpecker
4660,WIFL,Willow Flycatcher
2580,WILL,Willet
2240,WIPH,Wilson's Phalarope
2800,WIPL,Wilson's Plover
4040,WISA,Williamson's Sapsucker
2300,WISN,Wilson's Snipe
1090,WISP,Wilson's Storm-Petrel
6850,WIWA,Wilson's Warbler
1771,WIWD,West Indian Whistling-Duck
4092,WIWO,West Indian Woodpecker
7220,WIWR,Winter Wren
4871,WNCR,White-necked Crow
1440,WODU,Wood Duck
2561,WOSA,Wood Sandpiper
5640,WOSP,Worthen's Sparrow
1880,WOST,Wood Stork
7550,WOTH,Wood Thrush
7473,WOWA,Wood Warbler
6720,WPWA,Western Palm Warbler
7420,WREN,Wrentit
2400,WRSA,White-rumped Sandpiper
7690,WRSH,White-rumped Shama
1063,WRSP,Wedge-rumped Storm-Petrel
8610,WRSW,White-rumped Swiftlet
2781,WSPL,Western Snowy Plover
3180,WTDO,White-tipped Dove
3154,WTGD,White-throated Ground-Dove
3410,WTHA,White-tailed Hawk
3280,WTKI,White-tailed Kite
961,WTSH,Wedge-tailed Shearwater
5580,WTSP,White-throated Sparrow
4250,WTSW,White-throated Swift
1120,WTTR,White-tailed Tropicbird
4933,WVMY,White-vented Myna
5220,WWCR,White-winged Crossbill
3190,WWDO,White-winged Dove
5660,WWJU,White-winged Junco
1650,WWSC,White-winged Scoter
780,WWTE,White-winged Tern
3871,WYBC,Western Yellow-billed Cuckoo
250,XAMU,Xantus's Murrelet
5923,YBCA,Yellow-billed Cardinal
6830,YBCH,Yellow-breasted Chat
2131,YBCR,Yellow-breasted Crake
3870,YBCU,Yellow-billed Cuckoo
9099,YBEL,Yellow-bellied Elaenia
4630,YBFL,Yellow-bellied Flycatcher
80,YBLO,Yellow-billed Loon
4760,YBMA,Yellow-billed Magpie
4020,YBSA,Yellow-bellied Sapsucker
9182,YBSE,Yellow-bellied Seedeater
8042,YCBI,Yellow-crowned Bishop
2030,YCNH,Yellow-crowned Night-Heron
1911,YEBI,Yellow Bittern
5961,YEGR,Yellow Grosbeak
5700,YEJU,Yellow-eyed Junco
2150,YERA,Yellow Rail
6520,YEWA,Yellow Warbler
5332,YFCA,Yellow-fronted Canary
6032,YFGR,Yellow-faced Grassquit
491,YFGU,Yellow-footed Gull
6250,YGVI,Yellow-green Vireo
4970,YHBL,Yellow-headed Blackbird
830,YNAL,Yellow-nosed Albatross
6729,YPWA,Yellow Palm Warbler
2113,YRRA,Yuma Ridgway's Rail
5002,YSBL,Yellow-shouldered Blackbird
4120,YSFL,Yellow-shafted Flicker
9176,YSGR,Yellow-shouldered Grassquit
6280,YTVI,Yellow-throated Vireo
6630,YTWA,Yellow-throated Warbler
3153,ZEBD,Zebra Dove
3170,ZEND,Zenaida Dove
5586,ZSHY,Zonotrichia Sparrow Hybrid
3400,ZTHA,Zone-tailed Hawk
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
DisclaimerAccessibility FOIA Privacy Policies and Notices,,
